"longitude","latitude","housingMedianAge","totalRooms","totalBedrooms","population","households","medianIncome","medianHouseValue","avgBedrooms","avgRooms","fold_id","preds","residuals"
-121.96,37.84,29,7479,977,2744,943,7.5139,398200,1.03605514316013,7.93107104984093,4,401362.555172444,-3162.55517244351
-122,37.84,16,7681,946,2777,908,9.5271,500001,1.04185022026432,8.45925110132159,4,461098.683501657,38902.3164983428
-121.96,37.85,10,3209,379,1199,392,12.2478,500001,0.966836734693878,8.18622448979592,4,484808.793714149,15192.2062858511
-121.98,37.82,18,9117,1248,3280,1167,8.003,351300,1.0694087403599,7.81233933161954,4,449347.621787,-98047.6217870004
-122.12,37.94,22,4949,626,1850,590,10.4549,500001,1.06101694915254,8.38813559322034,4,455879.694967245,44121.3050327549
-122.14,37.86,20,6201,1182,2415,1141,4.5744,314000,1.03593339176161,5.43470639789658,4,272175.287816232,41824.7121837675
-122.16,37.86,36,3359,493,1298,483,8.1586,404300,1.02070393374741,6.95445134575569,4,426992.675130674,-22692.6751306736
-122.18,37.86,33,4449,636,1684,617,8.9571,399700,1.03079416531605,7.21069692058347,4,456242.23734743,-56542.2373474299
-122.17,37.88,32,3633,508,1393,506,7.6917,401800,1.00395256916996,7.1798418972332,4,419691.42226937,-17891.4222693696
-122.22,37.88,20,95,13,31,15,2.4444,475000,0.866666666666667,6.33333333333333,4,237964.361029823,237035.638970177
-122.2,37.89,37,3881,560,1315,517,7.3195,367500,1.08317214700193,7.50676982591876,4,398138.215698662,-30638.2156986615
-122.2,37.9,36,2107,287,740,280,10.3416,500001,1.025,7.525,4,455780.103371145,44220.8966288551
-121.94,37.83,11,2836,373,959,335,10.5815,500001,1.1134328358209,8.46567164179105,4,487113.377089914,12887.6229100863
-121.96,37.94,26,3084,505,1557,501,5.1582,194700,1.00798403193613,6.15568862275449,4,206666.315338424,-11966.3153384239
-121.92,37.96,14,5332,884,2093,839,5.2798,237400,1.05363528009535,6.35518474374255,4,226407.834289735,10992.1657102647
-121.94,37.93,16,3421,427,1341,428,7.5695,320400,0.997663551401869,7.99299065420561,4,327625.530007978,-7225.5300079775
-121.93,37.93,16,2169,262,877,245,6.6049,312600,1.06938775510204,8.8530612244898,4,322726.565196482,-10126.5651964817
-122.2,38.04,31,3029,500,1236,487,5.6022,197000,1.02669404517454,6.21971252566735,4,240585.53411917,-43585.5341191705
-122.26,38.03,41,1631,282,752,288,3.9345,150200,0.979166666666667,5.66319444444444,4,148813.685972776,1386.3140272235
-122.28,38,26,2335,413,980,417,3.4471,178900,0.990407673860911,5.59952038369305,4,153463.23725341,25436.7627465899
-122.3,38,34,1712,317,956,341,4.4394,162000,0.929618768328446,5.02052785923754,4,146171.637345509,15828.3626544906
-122.31,38.01,18,4123,874,1895,772,3.2759,195000,1.13212435233161,5.34067357512953,4,150523.638899153,44476.3611008472
-122.27,37.99,16,4921,737,2312,725,5.8899,243200,1.01655172413793,6.78758620689655,4,246771.208737792,-3571.20873779236
-122.27,37.98,23,3455,479,1375,474,6.0289,218600,1.01054852320675,7.28902953586498,4,267016.324154256,-48416.3241542561
-122.24,38.01,11,3751,565,1949,555,5.7862,269400,1.01801801801802,6.75855855855856,4,236838.188157283,32561.8118427173
-122.25,38,16,2978,411,1531,400,6.5006,237700,1.0275,7.445,4,263148.153862412,-25448.1538624123
-122.26,38,14,2338,391,1003,398,4.2269,170500,0.982412060301508,5.87437185929648,4,180961.40438724,-10461.4043872405
-122.26,38,6,678,104,318,91,5.2375,246400,1.14285714285714,7.45054945054945,4,216605.231283929,29794.7687160707
-122.27,38,12,1592,242,969,233,6.1576,248700,1.03862660944206,6.83261802575107,4,227795.962440641,20904.0375593587
-122.29,37.98,27,2133,347,850,350,5.1046,209800,0.991428571428571,6.09428571428571,4,219389.47553244,-9589.47553244038
-122.29,37.97,20,3426,632,1512,580,4.4911,227400,1.08965517241379,5.90689655172414,4,199185.43102851,28214.5689714899
-122.32,37.95,37,1887,353,895,359,4.45,196600,0.983286908077994,5.25626740947075,4,172732.541455599,23867.4585444011
-122.31,37.94,38,1794,349,810,335,3.8343,191400,1.04179104477612,5.35522388059701,4,165739.279582748,25660.720417252
-122.31,37.94,38,2172,403,945,384,4.3958,194200,1.04947916666667,5.65625,4,197229.877478693,-3029.8774786935
-122.32,37.97,29,2347,464,1135,490,3.9722,161000,0.946938775510204,4.78979591836735,4,164693.107294898,-3693.10729489848
-122.34,37.99,42,1531,326,1271,377,2.6167,85100,0.864721485411141,4.06100795755968,4,93828.0071496387,-8728.00714963867
-122.33,37.98,3,2850,544,1024,515,6.0115,175000,1.05631067961165,5.53398058252427,4,273663.485582199,-98663.4855821992
-122.36,37.96,39,246,57,316,52,0.716,104200,1.09615384615385,4.73076923076923,4,78893.0196697159,25306.9803302841
-122.33,37.97,19,5151,1335,2548,1165,3.3125,158800,1.14592274678112,4.42145922746781,4,183169.781152984,-24369.7811529842
-122.36,37.96,30,950,317,1073,280,1.8664,107800,1.13214285714286,3.39285714285714,4,120946.817065954,-13146.8170659537
-122.33,37.95,45,1585,329,981,373,3.0313,135800,0.882037533512064,4.24932975871314,4,121986.628648863,13813.3713511365
-122.34,37.94,44,1917,444,936,435,2.7391,140300,1.02068965517241,4.40689655172414,4,136267.303732032,4032.69626796796
-122.34,37.94,42,2206,451,989,444,3.125,143900,1.01576576576577,4.96846846846847,4,152835.14781805,-8935.14781804979
-122.36,37.95,38,1066,248,729,286,1.5139,81700,0.867132867132867,3.72727272727273,4,80807.9632150418,892.036784958225
-122.36,37.94,27,844,249,583,265,0.9687,105800,0.939622641509434,3.18490566037736,4,105963.510158685,-163.510158685007
-122.36,37.94,41,2591,585,1638,462,1.822,79700,1.26623376623377,5.60822510822511,4,80860.2874166147,-1160.28741661466
-122.41,37.94,52,154,33,89,38,3.2875,275000,0.868421052631579,4.05263157894737,4,163868.591260163,111131.408739837
-122.33,37.91,36,1954,513,1437,440,1.125,93800,1.16590909090909,4.44090909090909,4,112178.306772516,-18378.3067725158
-122.36,37.92,52,215,41,126,43,1.3929,104200,0.953488372093023,5,4,198711.592899177,-94511.5928991769
-122.32,37.92,29,2304,399,1377,454,5.0187,140600,0.878854625550661,5.07488986784141,4,207848.449257784,-67248.4492577841
-122.32,37.91,34,2669,647,1341,555,2.6399,119600,1.16576576576577,4.80900900900901,4,184378.697254111,-64778.697254111
-122.32,37.92,22,1119,220,565,199,3.3594,186900,1.10552763819095,5.62311557788945,4,197220.736907341,-10320.7369073409
-122.3,37.91,39,2686,569,1159,559,2.9441,200400,1.01788908765653,4.80500894454383,4,198893.782672934,1506.21732706559
-122.3,37.9,41,2053,435,873,415,3.4091,223000,1.04819277108434,4.94698795180723,4,225605.50298653,-2605.50298652949
-122.29,37.91,40,2085,329,796,339,5.5357,273700,0.970501474926254,6.15044247787611,4,297857.963375508,-24157.963375508
-122.29,37.9,52,2657,500,1131,489,4.4286,234900,1.02249488752556,5.43353783231084,4,248491.130079472,-13591.1300794716
-122.27,37.91,47,1930,315,692,296,6.3669,315500,1.06418918918919,6.52027027027027,4,342649.216195838,-27149.2161958384
-124.17,41.8,16,2739,480,1259,436,3.7557,109400,1.10091743119266,6.28211009174312,4,127862.682836106,-18462.6828361056
-124.23,41.75,11,3159,616,1343,479,2.4805,73200,1.28601252609603,6.59498956158664,4,78237.523641242,-5037.52364124195
-124.15,41.81,17,3276,628,3546,585,2.2868,103100,1.07350427350427,5.6,4,69980.9053221616,33119.0946778384
-119.95,38.94,24,2180,517,755,223,2.5875,173400,2.31838565022422,9.77578475336323,4,99733.250293783,73666.749706217
-119.96,38.93,22,2731,632,1215,483,2.83,110500,1.30848861283644,5.65424430641822,4,107221.185411414,3278.81458858596
-119.98,38.93,25,1262,293,534,226,2.6607,90400,1.29646017699115,5.58407079646018,4,108190.964760048,-17790.9647600475
-119.98,38.92,27,2682,606,1010,399,3.15,86900,1.5187969924812,6.7218045112782,4,103112.694399149,-16212.6943991492
-120,38.93,17,8005,1382,999,383,3.9722,313400,3.60835509138381,20.9007832898172,4,172555.657516393,140844.342483607
-120.01,38.93,22,3080,610,1045,425,2.996,126100,1.43529411764706,7.24705882352941,4,133597.843525617,-7497.84352561674
-120.01,38.92,23,964,246,485,198,1.7188,96100,1.24242424242424,4.86868686868687,4,89014.2572883267,7085.74271167332
-120.01,38.89,24,1669,422,589,281,3.0089,100800,1.5017793594306,5.93950177935943,4,125016.134474742,-24216.134474742
-119.98,38.9,16,3109,572,885,334,3.5,134700,1.7125748502994,9.30838323353293,4,123016.712674099,11683.2873259011
-120.02,38.76,15,3142,618,725,285,4.3333,121400,2.16842105263158,11.0245614035088,4,147052.502582139,-25652.5025821389
-120.71,38.85,8,1877,479,884,323,3.4688,120100,1.48297213622291,5.81114551083591,4,113976.952228355,6123.04777164533
-121,38.58,12,3425,549,1357,451,5.3344,217500,1.21729490022173,7.59423503325942,4,199278.664213863,18221.3357861374
-120.99,38.69,5,5743,1074,2651,962,4.1163,172500,1.11642411642412,5.96985446985447,4,150607.912912182,21892.0870878179
-120.98,38.67,13,3432,516,1286,470,5.584,186600,1.09787234042553,7.30212765957447,4,210428.78532337,-23828.7853233703
-120.98,38.68,5,4810,909,2242,900,3.2964,176900,1.01,5.34444444444444,4,139878.290161717,37021.7098382834
-120.91,38.62,12,4545,748,2033,718,4.1843,207600,1.04178272980501,6.33008356545961,4,158358.577161387,49241.4228386126
-120.95,38.79,12,3247,579,1459,517,4.3981,202800,1.11992263056093,6.28046421663443,4,170577.950783283,32222.0492167169
-120.91,38.73,11,5460,859,2645,838,4.835,230600,1.02505966587112,6.51551312649165,4,170447.671826569,60152.3281734307
-120.83,38.74,17,3685,775,1714,734,2.2269,128300,1.0558583106267,5.02043596730245,4,115937.495073764,12362.5049262357
-120.78,38.73,31,3117,616,1606,588,2.9844,127900,1.04761904761905,5.30102040816327,4,110925.659271536,16974.3407284636
-120.67,38.76,35,2104,403,1060,400,2.1682,138100,1.0075,5.26,4,91118.071566184,46981.928433816
-120.58,38.77,15,2155,394,857,356,4.03,141200,1.10674157303371,6.05337078651685,4,151775.246938809,-10575.2469388094
-120.63,38.75,17,3145,621,1432,559,2.7201,117500,1.11091234347048,5.62611806797853,4,123664.132124487,-6164.13212448733
-120.44,38.61,9,2598,548,796,297,3.5192,98000,1.84511784511785,8.74747474747475,4,124825.36916957,-26825.3691695698
-120.85,38.69,18,5928,1097,2697,1096,3.4872,141400,1.00091240875912,5.40875912408759,4,135084.130465879,6315.86953412133
-120.79,38.7,13,5036,1034,2243,923,2.3319,138500,1.12026002166847,5.45612134344529,4,121307.397645738,17192.6023542619
-119.79,36.73,52,112,28,193,40,1.975,47500,0.7,2.8,4,105031.16388938,-57531.1638893803
-119.8,36.73,45,925,231,797,228,1.7011,44800,1.01315789473684,4.05701754385965,4,58547.1661227746,-13747.1661227746
-119.77,36.75,39,1287,332,1386,306,1.5227,46900,1.08496732026144,4.20588235294118,4,52804.4506017689,-5904.4506017689
-119.78,36.74,15,1461,415,924,356,2.5045,90300,1.16573033707865,4.10393258426966,4,79015.1526894983,11284.8473105017
-119.78,36.75,35,2114,506,2050,474,1.2375,50000,1.06751054852321,4.45991561181435,4,51631.0995038934,-1631.09950389345
-119.78,36.75,31,1404,379,1515,387,1.2813,56400,0.979328165374677,3.62790697674419,4,56353.1882305226,46.8117694773973
-119.79,36.75,33,3161,934,3530,846,1.123,46700,1.10401891252955,3.73640661938534,4,59719.5331599533,-13019.5331599533
-119.79,36.72,19,1719,391,1369,368,1.25,53000,1.0625,4.67119565217391,4,55357.5854938531,-2357.58549385306
-119.78,36.71,35,1987,394,1233,383,1.3587,45300,1.02872062663185,5.18798955613577,4,55862.3015509638,-10562.3015509638
-119.76,36.71,29,1745,441,1530,391,1.5611,44400,1.12787723785166,4.46291560102302,4,52473.0945986935,-8073.09459869347
-119.74,36.72,25,3972,842,2863,729,2.1304,58500,1.15500685871056,5.44855967078189,4,58113.0608935208,386.939106479214
-119.75,36.72,22,3247,859,4179,881,1.3343,60800,0.975028376844495,3.68558456299659,4,58693.2946370113,2106.70536298872
-119.69,36.74,17,2438,598,1563,538,1.5449,62500,1.11152416356877,4.53159851301115,4,59441.796071526,3058.20392847402
-119.73,36.73,7,2461,647,1587,551,1.4007,225000,1.17422867513612,4.46642468239564,4,63325.0854641266,161674.914535873
-119.72,36.73,9,1914,491,1116,424,1.4646,65900,1.15801886792453,4.51415094339623,4,65829.173919631,70.8260803690064
-119.72,36.72,15,1713,246,766,232,6.8162,127200,1.06034482758621,7.38362068965517,4,163715.542904459,-36515.5429044591
-119.73,36.72,26,2645,1005,1660,991,0.6991,89500,1.01412714429869,2.66902119071645,4,207723.450472776,-118223.450472776
-119.71,36.73,19,3972,585,1586,560,5.2608,151400,1.04464285714286,7.09285714285714,4,160902.365860842,-9502.36586084167
-119.73,36.72,15,2246,456,1190,403,2.0294,70400,1.13151364764268,5.57320099255583,4,73390.5585364615,-2990.5585364615
-119.67,36.65,20,2512,449,1464,450,3.9211,92300,0.997777777777778,5.58222222222222,4,94086.3365852753,-1786.33658527532
-119.74,36.65,19,2546,463,1257,418,2.9013,89500,1.10765550239234,6.09090909090909,4,92094.5451097809,-2594.54510978085
-119.8,36.68,31,2214,432,1326,416,2.1691,66700,1.03846153846154,5.32211538461539,4,64280.01333694,2419.98666306003
-119.78,36.65,27,1226,240,706,211,2.77,68400,1.13744075829384,5.81042654028436,4,71929.5835617113,-3529.58356171126
-119.84,36.75,34,1186,300,774,271,1.575,57100,1.1070110701107,4.37638376383764,4,57703.0814234151,-603.08142341514
-119.83,36.75,33,662,183,607,181,1.3929,55600,1.01104972375691,3.65745856353591,4,56549.5764389657,-949.57643896572
-119.81,36.75,52,1827,356,855,353,1.7636,55100,1.00849858356941,5.17563739376771,4,72714.1645322836,-17614.1645322836
-119.82,36.76,46,2194,563,924,542,1.4028,68500,1.03874538745387,4.0479704797048,4,94109.0425563431,-25609.0425563431
-119.79,36.75,52,377,97,530,96,1,45000,1.01041666666667,3.92708333333333,4,52261.6579376209,-7261.65793762092
-119.77,36.76,43,1623,294,781,272,1.869,56000,1.08088235294118,5.96691176470588,4,68729.9002747931,-12729.9002747931
-119.77,36.76,43,1945,413,1492,422,1.5174,54600,0.97867298578199,4.60900473933649,4,54291.7493033328,308.250696667201
-119.77,36.74,50,1325,280,811,281,1.8667,62800,0.99644128113879,4.7153024911032,4,56083.8813302805,6716.1186697195
-119.72,36.76,23,6403,1370,3573,1260,2.3006,69000,1.08730158730159,5.08174603174603,4,68053.0229958303,946.977004169719
-119.71,36.74,18,8099,1670,4476,1514,2.4728,88300,1.10303830911493,5.34940554821664,4,69180.9631770522,19119.0368229478
-119.72,36.8,15,3045,689,1340,588,3.1953,85700,1.17176870748299,5.17857142857143,4,96979.983316499,-11279.983316499
-119.75,36.77,32,1962,399,1005,392,2.6726,70400,1.01785714285714,5.00510204081633,4,71384.9838228087,-984.983822808746
-119.74,36.78,27,4049,947,2254,882,2.2467,70700,1.07369614512472,4.5907029478458,4,82928.6214378386,-12228.6214378386
-119.77,36.77,38,3065,658,1441,625,2.0564,64700,1.0528,4.904,4,77766.1264535951,-13066.1264535951
-119.82,36.77,36,2252,468,1117,442,2.9081,65600,1.05882352941176,5.09502262443439,4,72595.6773796572,-6995.67737965718
-120.08,36.72,22,1339,251,820,276,3.6,83200,0.909420289855073,4.85144927536232,4,98679.7692759456,-15479.7692759456
-120.07,36.74,19,2627,502,1295,441,3.087,88200,1.13832199546485,5.95691609977324,4,103915.128944313,-15715.1289443126
-120.04,36.79,48,1341,239,671,208,2.7917,82800,1.14903846153846,6.44711538461539,4,77180.3265150612,5619.67348493879
-119.85,36.83,11,2497,427,1101,405,4.8036,141600,1.05432098765432,6.16543209876543,4,117315.383459905,24284.6165400955
-119.85,36.8,14,1876,324,1031,311,3.6563,88800,1.04180064308682,6.03215434083601,4,90640.777623792,-1840.77762379195
-119.86,36.8,18,2536,516,1196,466,2.5595,67900,1.10729613733906,5.44206008583691,4,77379.8867163038,-9479.88671630381
-119.84,36.85,8,3791,487,1424,475,10.5144,345900,1.02526315789474,7.98105263157895,4,291785.9886664,54114.0113336
-119.82,36.83,16,2868,376,1016,379,6.1175,144700,0.992084432717678,7.56728232189974,4,147240.104766546,-2540.10476654553
-119.82,36.82,28,2268,336,752,330,5.2809,151500,1.01818181818182,6.87272727272727,4,159258.032426671,-7758.03242667112
-119.77,36.84,15,1924,262,848,277,5.3886,125300,0.945848375451264,6.94584837545126,4,139963.82020927,-14663.8202092695
-119.77,36.84,15,2058,412,891,378,3.2569,124400,1.08994708994709,5.44444444444444,4,113425.954009381,10974.0459906188
-119.78,36.86,8,3468,675,1604,626,4.2071,128300,1.07827476038339,5.53993610223642,4,114939.168218254,13360.8317817464
-119.8,36.86,7,6434,1201,2733,1045,3.7656,145000,1.14928229665072,6.15693779904306,4,114084.952914657,30915.0470853426
-119.81,36.85,17,2340,370,1174,396,4.2304,94400,0.934343434343434,5.90909090909091,4,109206.835182761,-14806.8351827611
-119.8,36.83,17,1560,261,709,258,4.3315,95800,1.01162790697674,6.04651162790698,4,106676.75471879,-10876.7547187903
-119.79,36.82,23,4358,819,1852,802,3.4167,105200,1.0211970074813,5.43391521197008,4,100024.678622119,5175.32137788115
-119.78,36.82,22,4241,1147,1929,971,1.7708,53500,1.18125643666323,4.36766220391349,4,78863.8795359946,-25363.8795359946
-119.8,36.8,43,1951,288,725,308,6.3359,169300,0.935064935064935,6.33441558441558,4,232404.476097501,-63104.4760975011
-119.82,36.8,33,1670,256,528,250,2.9471,99500,1.024,6.68,4,134253.00095618,-34753.0009561799
-119.84,36.8,19,3244,776,1463,710,2.0469,66900,1.09295774647887,4.56901408450704,4,89479.6055206546,-22579.6055206546
-119.84,36.79,21,3235,648,1820,614,3.3447,71400,1.05537459283388,5.26872964169381,4,74908.6987728226,-3508.69877282259
-119.81,36.78,36,1650,313,660,298,3,79700,1.0503355704698,5.53691275167785,4,99107.9944162766,-19407.9944162766
-119.82,36.79,18,5822,1439,3415,1224,1.6854,64700,1.17565359477124,4.75653594771242,4,76441.7104854737,-11741.7104854737
-119.81,36.79,39,2471,460,1118,431,2.4167,71900,1.06728538283063,5.73317865429234,4,76997.7067784273,-5097.7067784273
-119.79,36.8,27,2462,484,852,449,3.32,124700,1.07795100222717,5.48329621380846,4,134901.987625038,-10201.9876250379
-119.78,36.78,31,2164,456,959,463,2.3293,73400,0.98488120950324,4.67386609071274,4,91932.9269369647,-18532.9269369647
-119.75,36.78,28,3257,752,1981,712,2.293,71700,1.0561797752809,4.57443820224719,4,62224.506690662,9475.49330933805
-119.74,36.8,18,10862,2401,5466,2209,2.4678,74300,1.08691715708465,4.91715708465369,4,65308.8108132411,8991.18918675891
-119.76,36.83,20,3214,446,1360,463,5.2595,110900,0.963282937365011,6.94168466522678,4,129939.787513673,-19039.787513673
-119.77,36.83,19,3237,507,1378,510,4.7804,101100,0.994117647058824,6.34705882352941,4,137485.841369571,-36385.8413695708
-119.7,36.81,32,2623,528,1570,492,2.7159,68000,1.07317073170732,5.33130081300813,4,68841.421955627,-841.421955626996
-119.68,36.81,16,2668,454,1536,457,3.9792,88900,0.99343544857768,5.83807439824945,4,90729.5855761805,-1829.58557618047
-119.69,36.81,13,1524,366,994,370,2.5446,93800,0.989189189189189,4.11891891891892,4,75686.9341996078,18113.0658003922
-119.69,36.8,31,2576,458,1306,418,3.2813,68700,1.09569377990431,6.16267942583732,4,91364.6910363344,-22664.6910363344
-119.58,36.77,19,3225,548,1760,542,4.0227,126500,1.01107011070111,5.95018450184502,4,93949.1068507744,32550.8931492256
-119.57,36.72,11,2510,460,1248,445,3.6161,99500,1.03370786516854,5.64044943820225,4,108827.374405399,-9327.37440539926
